Token	Corpus	Speaker_ID	Genre	Comments	Type	SemanticRelation	Whole.Genitive	Whole.Sentence	Possessor	Possessor.Head	Possessor.Expression.Type	Final.Sibilant	Possessum	Possessum.Head	Possessor.Animacy5	Possessor.Animacy3	Possessor.Animacy2	Possessum.Animacy2	Possessor.Givenness	ProtoSemanticRelation	PersistenceBinary	Possessor.Thematicity	Possessor.Length	Possessum.Length	TTR
id=FROWNK14 <s c="0002795 122" n=01995>	Frown	K14	General Fiction		of	PART	the straps of your black undershirt	And you touch your shoulders with your hands , and you pull the straps of your black undershirt down , and you pull it down around your waist , so your breasts are right there , out , and now you take hold of your breasts , your frans , and you lift them , so that each of the two side stones of your necklace touches a nipple , and by moving your breasts back and forth , you move your nipples , which are hard , back and forth under the two cool dangly stones , and you see him stroking faster and faster , he 's starting to get the about-to-come expression , and you smile at him and move a step closer , so your breasts and your silver necklace and your collarbone are ready for him , and then you look straight at him and you say , Well , what do you think ?	your black undershirt	undershirt	CommonN	N	the straps	straps	inanimate	inanimate	Inanim	Inanim	n	Y	N	-2.823908741	3	2	67
id=FROWNK18 <s c="0003679 052" n=02587>	Frown	K18	General Fiction		of	PART	the top of the frame	The one with the farmer and horses might even be a cover shot ; that 's why he had left the space at the top of the frame , room for type , for a logo .	the frame	frame	CommonN	N	the top	top	inanimate	inanimate	Inanim	Inanim	n	Y	Y	-2.823908741	2	2	77
id=FROWNK26 <s c="0005357 112" n=03933>	Frown	K26	General Fiction		of	PART	the top of the stairs	From the top of the stairs , I could see my father sitting back in his Lazy Boy like a reluctant judge , while my mother stood on one side of the chair and my sister on the other .	the stairs	stairs	CommonN	Y	the top	top	inanimate	inanimate	Inanim	Inanim	n	Y	N	-2.823908741	2	2	65
id=FROWNK28 <s c="0005830 042" n=04342>	Frown	K28	General Fiction		of	PART	the foot of their bed	Small delights could suffice , if you were close in that way you could n't explain to anyone else : it was the robin who nested every summer in the lilac bush at the front door , huddled in the delicate branches as they came and went , always aware of her , pleased that she did n't flee , and the families of deer they watched from the big window at the foot of their bed , grazing elegantly one moment and exploding into motion the next , and every day the Great Bras D'Eau , the different suns on its surface , the water shaded and etched by tides , stilled by winter , the crush of drift ice , and the long mountain in autumn , swept with the brilliance of leaves .	their bed	bed	CommonN	N	the foot	foot	inanimate	inanimate	Inanim	Inanim	n	Y	N	-2.698970004	2	2	72
id=FROWNK17 <s c="0003356 002" n=02312>	Frown	K17	General Fiction		of	PART	the hulls of two Altan stock boats	Looming above them were the hulls of two Altan stock boats .	two Altan stock boats	boats	CommonN	Y	the hulls	hulls	time	inanimate	Inanim	Inanim	n	Y	N	-2.698970004	4	2	80
id=FROWNK14 <s c="0002752 022" n=01970>	Frown	K14	General Fiction		of	PART	the line of the dress	You fold your shirt down , trying to make it follow the line of the dress that you should be wearing to wear the necklace , but looking down at yourself you see that you really need to undo one more button , and you dart a glance at him - has he reached the same conclusion ?	the dress	dress	CommonN	Y	the line	line	inanimate	inanimate	Inanim	Inanim	n	Y	N	-2.698970004	2	2	66
id=FROWNK14 <s c="0002744 013" n=01961>	Frown	K14	General Fiction		of	PART	the neckline of the dress	With your finger you trace the ideal curve of the neckline of the dress .	the dress	dress	CommonN	Y	the neckline	neckline	inanimate	inanimate	Inanim	Inanim	n	Y	N	-2.698970004	2	2	69
id=FROWNK09 <s c="0001768 002" n=01323>	Frown	K09	General Fiction		of	PART	the side of his chair	Count Ilitch nodded , placed his cane carefully almost lovingly by the side of his chair .	his chair	chair	CommonN	N	the side	side	animate	animate	Anim	Inanim	n	Y	Y	-2.698970004	2	2	68
id=FROWNK20 <s c="0004144 002" n=03000>	Frown	K20	General Fiction		of	PART	the bottom of the hill	Cora and I headed for the waterfall at the bottom of the hill .	the hill	hill	CommonN	N	the bottom	bottom	place	inanimate	Inanim	Inanim	n	Y	N	-2.602059991	2	2	71.62162162
id=FROWNK14 <s c="0002758 013" n=01974>	Frown	K14	General Fiction		of	PART	the last button of his fly	So you unbutton one more button , and he responds by unbuttoning the last button of his fly .	his fly	fly	CommonN	N	the last button	button	inanimate	inanimate	Inanim	Inanim	n	Y	N	-2.602059991	2	3	67
id=FROWNK14 <s c="0002748 012" n=01966>	Frown	K14	General Fiction		of	PART	the buttons of his fly	Fork stands up , letting the necklace dangle from his left hand , and , to your astonishment , he begins unbuttoning the buttons of his fly .	his fly	fly	CommonN	N	the buttons	buttons	inanimate	inanimate	Inanim	Inanim	n	Y	N	-2.602059991	2	2	74
id=FROWNK20 <s c="0004091 062" n=02936>	Frown	K20	General Fiction		of	PART	the middle of the pond	A wooden gazebo with a bridge had been built in the middle of the pond .	the pond	pond	CommonN	N	the middle	middle	place	inanimate	Inanim	Inanim	n	Y	Y	-2.602059991	2	2	68.04123711
id=FROWNK20 <s c="0004095 092" n=02941>	Frown	K20	General Fiction		of	PART	the south side of the hill	The pond streamed over the south side of the hill and turned into a waterfall .	the hill	hill	CommonN	N	the south sde	side	place	inanimate	Inanim	Inanim	g	Y	N	-2.602059991	2	3	72.72727273
id=FROWNK17 <s c="0003440 092" n=02378>	Frown	K17	General Fiction		of	PART	the corner of the booth	She sat on the ledge of industrial carpeting at the corner of the booth with one leg folded under her .	the booth	booth	CommonN	N	the corner	corner	inanimate	inanimate	Inanim	Inanim	n	Y	N	-2.522878745	2	2	77
id=FROWNK18 <s c="0003645 062" n=02555>	Frown	K18	General Fiction		of	PART	the opposite side of the stream	Set up tripod , reload Kodachrome , shoot composition similar to the first series only from the opposite side of the stream .	the stream	stream	CommonN	N	the opposite side	side	inanimate	inanimate	Inanim	Inanim	g	Y	N	-2.522878745	2	3	85.18518519
id=FROWNK04 <s c="0000697 012" n=00602>	Frown	K04	General Fiction		of	PART	the blazing wreck of the merchant ship	The night was black but lit with the flare of gunfire and the blazing wreck of the merchant ship , which we now had to pass and leave astern .	the merchant ship	ship	CommonN	N	the blazing wreck	wreck	inanimate	inanimate	Inanim	Inanim	n	Y	N	-2.522878745	3	3	73
id=FROWNK24 <s c="0004909 052" n=03644>	Frown	K24	General Fiction		of	PART	the thickened lid of his right eye	He pictured the crown , as he had seen it , established on the rabbi 's head , and then seemed to remember that as he had stared at the man 's shifty face in the mirror the thickened lid of his right eye had slowly dropped into a full wink .	his right eye	eye	CommonN	N	the thickened lid	lid	inanimate	inanimate	Inanim	Inanim	n	Y	Y	-2.455931956	3	3	76
id=FROWNK01 <s c="0000218 022" n=00177>	Frown	K01	General Fiction		of	PART	the whites of her eyes	Her name made sense if you looked at her without preconceptions : the whites of her eyes were indeed yellow , while her head was moonlike ; even her scalp - visible beneath her bleached-out hair - glowed with a yellowy tint .	her eyes	eyes	CommonN	Y	the whites	whites	inanimate	inanimate	Inanim	Anim	n	Y	N	-2.397940009	2	2	73
id=FROWNK07 <s c="0001333 132" n=01061>	Frown	K07	General Fiction		of	PART	the last day of the game	The last card leaves the choice of identities to the player , an imaginative picture for the last day of the game .	the game	game	CommonN	N	the last day	day	inanimate	inanimate	Inanim	Inanim	g	Y	N	-2.346787486	2	3	61
id=FROWNK14 <s c="0002746 032" n=01964>	Frown	K14	General Fiction		of	PART	the top three buttons of your shirt	You unbutton the top three buttons of your shirt .	your shirt	shirt	CommonN	N	the top three buttons	buttons	inanimate	inanimate	Inanim	Inanim	g	Y	N	-2.301029996	2	4	70.65217391
id=FROWNK14 <s c="0002795 122" n=01995>	Frown	K14	General Fiction		of	PART	the two side stones of your necklace	And you touch your shoulders with your hands , and you pull the straps of your black undershirt down , and you pull it down around your waist , so your breasts are right there , out , and now you take hold of your breasts , your frans , and you lift them , so that each of the two side stones of your necklace touches a nipple , and by moving your breasts back and forth , you move your nipples , which are hard , back and forth under the two cool dangly stones , and you see him stroking faster and faster , he 's starting to get the about-to-come expression , and you smile at him and move a step closer , so your breasts and your silver necklace and your collarbone are ready for him , and then you look straight at him and you say , Well , what do you think ?	your necklace	necklace	CommonN	Y	the two side stones	stones	inanimate	inanimate	Inanim	Inanim	n	Y	N	-2.187086643	2	4	67
id=FROWNK18 <s c="0003641 002" n=02546>	Frown	K18	General Fiction		of	PART	shady side of bridge	Use spot meter to isolate bridge roof , then shady side of bridge .	bridge	bridge	CommonN	N	shady side	side	inanimate	inanimate	Inanim	Inanim	n	Y	N	-2.022276395	1	2	84.21052632
id=FROWNJ26 <s c="0008827 002" n=04004>	Frown	J26	Learned		of	PART	the basins of large tributaries	The Lower Columbia drainage , here defined as the area from the river mouth to near The Dalles and including the basins of large tributaries such as the Willamette and Cowlitz , was home to several Indian groups .	large tributaries	tributaries	CommonN	Y	the basins	basins	inanimate	inanimate	Inanim	Inanim	n	Y	N	-3.301029996	2	2	76
id=FROWNJ59 <s c="0016076 022" n=06903>	Frown	J59	Learned		of	PART	the bits and pieces of my heart	Remembering can be part of a cycle of reunion , observes Bell Hooks , `` a joining of fragments , the bits and pieces of my heart that the -LSB- autobiographical -RSB- narrative made whole again . ''	my heart	heart	CommonN	N	the bits and pieces	bits	inanimate	inanimate	Inanim	Inanim	n	Y	N	-3.301029996	2	4	77
id=FROWNJ26 <s c="0008961 052" n=04056>	Frown	J26	Learned		s	PART	the city's outskirts	The ship docked at Victoria , and the disease spread rapidly to the crowded Indian encampment on the city 's outskirts .	the city	city	CommonN	N	outskirts	outskirts	place	inanimate	Inanim	Inanim	n	Y	N	-3.301029996	2	1	83
id=FROWNJ26 <s c="0008935 012" n=04046>	Frown	J26	Learned		of	PART	the peripheries of the endemic malaria zone	Inhabitants of Chinookan winter villages , tied to their local land base , remained in place with minimal regrouping -LBR- Dart 1851 -RBR- until they were reduced to a few survivors or overwhelmed by migrants from more robust populations -LBR- Sahaptin or Salishan -RBR- from the peripheries of the endemic malaria zone -LBR- Tappan 1854 -RBR- .	the endemic malaria zone	zone	CommonN	N	the peripheries	peripheries	place	inanimate	Inanim	Inanim	n	Y	N	-3.301029996	4	2	72
id=FROWNJ26 <s c="0008858 082" n=04016>	Frown	J26	Learned		of	PART	the unbroken tropical and subtropical regions of the Amazon	In the unbroken tropical and subtropical regions of the Amazon , circum-Caribbean , and Southeast United States this introduction was early and apparently has gone unrecorded -LBR- Ashburn 1947:112-123 ; Friedlander 1969 -RBR- .	the Amazon	Amazon	CommonN	N	the unbroken tropical and subtropical regions	unbroken	place	inanimate	Inanim	Inanim	n	Y	N	-3.301029996	2	6	79
id=FROWNJ62 <s c="0016732 002" n=07165>	Frown	J62	Learned		of	PART	the North Sea coast of Belgium	Scenes of inglorious death in the trenches resembling that in Nevinson 's painting were commonplace along the front line that stretched from the North Sea coast of Belgium to Switzerland .	Belgium	Belgium	ProperN	N	the North Sea coast	coast	place	inanimate	Inanim	Inanim	n	Y	N	-3	1	4	82
id=FROWNJ23 <s c="0008165 072" n=03739>	Frown	J23	Learned		of	PART	the distributional features of informal social conventions	The standard transaction-costs approach fails to explain either the distributional features of informal social conventions or the redistributive changes in these rules .	informal social conventions	conventions	CommonN	Y	the distributional features	features	inanimate	inanimate	Inanim	Inanim	n	Y	N	-3	3	3	70
id=FROWNJ26 <s c="0008854 022" n=04014>	Frown	J26	Learned		of	PART	different regions of the Americas	Malaria , as has been fully established by research -LBR- F. Dunn 1965 ; Wood 1975 -RBR- , is an Old World disease , which was introduced in sequence to different regions of the Americas , where suitable vectors , mosquitoes of the genus Harrison 1978 -RBR- .	the Americas	Americas	ProperN	Y	different regions	regions	place	inanimate	Inanim	Inanim	n	Y	N	-3	2	2	78
id=FROWNJ62 <s c="0016728 082" n=07164>	Frown	J62	Learned		of	PART	the very top of the composition	The small zone of background sky is transected by a skeletal web of posts and barbed wire , and appears only at the very top of the composition , conveying a sense of restriction , rather than liberation .	the composition	composition	CommonN	N	the very top	top	inanimate	inanimate	Inanim	Inanim	n	Y	N	-3	2	3	80
id=FROWNJ62 <s c="0016773 002" n=07179>	Frown	J62	Learned		of	PART	invited members of society	A crowd of dignitaries and luminaries from the military and art worlds , as well as invited members of society , gathered at the Leicester Galleries on March 1 to see Nevinson 's exhibition and to hear an opening speech by the newly appointed minister of information , Lord Beaverbrook .	society	society	CommonN	N	invited members	members	collective	collective	Inanim	Anim	n	Y	Y	-2.823908741	1	2	74
id=FROWNJ32 <s c="0010217 012" n=04558>	Frown	J32	Learned		of	PART	parts of the brain	Some of these aphasics may use only dirty words when recovering because the words were learned early and well , and may be stored in parts of the brain untouched by the trauma .	the brain	brain	CommonN	N	parts	parts	inanimate	inanimate	Inanim	Inanim	g	Y	N	-2.823908741	2	1	75
id=FROWNJ62 <s c="0016720 022" n=07161>	Frown	J62	Learned		of	PART	the upper right of the canvas	The soldiers appear , compositionally , to recede from the lower left to the upper right of the canvas .	the canvas	canvas	CommonN	Y	the upper right	right	inanimate	inanimate	Inanim	Inanim	n	Y	N	-2.698970004	2	3	73
id=FROWNJ18 <s c="0006999 022" n=03112>	Frown	J18	Learned		of	PART	the fundamental ingredient of our model	This set will form the fundamental ingredient of our model .	our model	model	CommonN	N	the fundamental ingredient	ingredient	inanimate	inanimate	Inanim	Inanim	n	Y	N	-2.602059991	2	3	78.43137255
id=FROWNJ18 <s c="0007021 012" n=03125>	Frown	J18	Learned		of	PART	the fundamental ingredient of our model	As mentioned above , the set the fundamental ingredient of our model , in the sense that everything else will be described in terms of	our model	model	CommonN	N	the fundamental ingredient	ingredient	inanimate	inanimate	Inanim	Inanim	n	Y	N	-2.602059991	2	3	55
id=FROWNJ22 <s c="0007982 032" n=03637>	Frown	J22	Learned		of	PART	the countries of Western Europe	Equality , worker 's rights , and social justice were values which found their way onto the political agendas of the countries of Western Europe and onto the agenda of the EC .	Western Europe	Europe	ProperN	N	the countries	countries	place	inanimate	Inanim	Inanim	n	Y	N	-2.522878745	2	2	69
id=FROWNJ22 <s c="0008049 022" n=03671>	Frown	J22	Learned		of	PART	the opening sentence of the document	The opening sentence of the document states , `` The Community 's longstanding commitment to the improvement of the situation of women has established it as a pioneer and innovator in this field '' -LBR- CEC 1981 -RBR- .	the document	document	CommonN	N	the opening sentence	sentence	inanimate	inanimate	Inanim	Inanim	n	Y	Y	-2.397940009	2	3	65
id=FROWNJ62 <s c="0016748 042" n=07171>	Frown	J62	Learned		of	PART	winter of 1917	Entries in H. W. Nevinson 's journals of the winter of 1917-18 provide proof that his son was depressed , extremely fearful of returning to the front , and a patient of the eminent British neurologist Sir Henry Head .	1917	1917	CommonN	N	winter	winter	time	inanimate	Inanim	Inanim	n	Y	Y	-2.397940009	1	1	82
id=FROWNJ23 <s c="0008121 073" n=03719>	Frown	J23	Learned		of	PART	the third important element of the transaction-costs theory	Here we see the third important element of the transaction-costs theory : Institutional change will occur only if the resulting outcome is Pareto superior to the previous institutional arrangement .	the transaction-costs theory	theory	CommonN	N	the third important element	element	inanimate	inanimate	Inanim	Inanim	n	Y	N	-2.346787486	3	4	75
id=FROWNJ26 <s c="0008830 022" n=04005>	Frown	J26	Learned		of	PART	the banks of the Columbia and Kalapuyans	The two largest , Chinookans on the banks of the Columbia and Kalapuyans in the Willamette Valley , are also the most completely documented as far as population decline is concerned ; and they are used as the base of discussion here .	the Columbia and Kalapuyans	Columbia	ProperN	Y	the banks	banks	place	inanimate	Inanim	Inanim	n	Y	N	-2.187086643	4	2	74
id=FROWNJ18 <s c="0006827 072" n=03018>	Frown	J18	Learned		of	PART	the states of this system	Hence , the states of this system might well be identified with points in the plane .	this system	system	CommonN	N	the states	states	inanimate	inanimate	Inanim	Inanim	g	Y	N	-2.045757491	2	2	65
id=FROWNJ18 <s c="0006845 112" n=03027>	Frown	J18	Learned		of	PART	the states of this system	The states of this system might well be described as all triples of 0's and 1's -LBR- 0 for open and 1 for closed -RBR- .	this system	system	CommonN	N	the states	states	inanimate	inanimate	Inanim	Inanim	g	Y	Y	-2.045757491	2	2	64
id=FROWNJ22 <s c="0007937 002" n=03612>	Frown	J22	Learned		of	PART	the member states of the EC	The governments of all of the member states of the EC have laws to protect and assist working women .	the EC	EC	ProperN	N	the member state	states	collective	collective	Inanim	Inanim	n	Y	Y	-1.853871964	2	3	79
